event_id,employee_id,platform,event_type,timestamp
EV005139,EMP0206,Salesforce,DataExport,2026-01-17T00:46
EV005140,EMP0206,Salesforce,Login,2026-03-22T02:18
EV005141,EMP0206,Okta,DataExport,2026-03-21T10:41
EV005142,EMP0206,AWS,DataExport,2026-02-17T10:54
EV005143,EMP0206,AD,TicketUpdate,2026-01-09T18:21
EV005144,EMP0206,AWS,RoleChange,2026-04-25T10:56
EV005145,EMP0206,GitHub,RoleChange,2025-12-24T22:51
EV005146,EMP0206,GitHub,RepoAccess,2026-03-24T00:38
EV005147,EMP0206,GitHub,S3Access,2026-04-25T07:24
EV005148,EMP0206,GitHub,RoleChange,2026-04-08T15:55
EV005149,EMP0206,Okta,DataExport,2026-03-03T02:00
EV005150,EMP0206,Okta,RoleChange,2025-12-22T11:24
EV005151,EMP0206,GitHub,Logout,2026-02-04T07:28
EV005152,EMP0206,AWS,Login,2026-01-26T19:31
EV005153,EMP0206,AD,TokenUse,2026-01-15T14:22
EV005154,EMP0206,AWS,Login,2026-02-06T00:01
EV005155,EMP0206,Okta,DataExport,2026-03-08T02:49
EV005156,EMP0206,Okta,S3Access,2026-01-04T20:44
EV005157,EMP0207,AD,Login,2026-03-05T00:36
EV005158,EMP0207,Salesforce,TokenUse,2026-04-17T20:09
EV005159,EMP0207,GitHub,RepoAccess,2026-01-15T08:02
EV005160,EMP0207,AD,TicketUpdate,2026-02-08T08:23
EV005161,EMP0207,AWS,RepoAccess,2026-01-14T20:37
EV005162,EMP0207,Okta,DataExport,2026-03-26T17:21
EV005163,EMP0207,AD,Logout,2026-01-04T05:07
EV005164,EMP0207,AWS,Login,2026-04-04T11:57
EV005165,EMP0207,AWS,RoleChange,2026-05-01T19:25
EV005166,EMP0207,AD,RepoAccess,2026-01-13T16:20
EV005167,EMP0207,Okta,TokenUse,2025-12-26T09:14
EV005168,EMP0207,Okta,TokenUse,2026-01-16T07:51
EV005169,EMP0207,AWS,TokenUse,2026-05-18T21:31
EV005170,EMP0207,GitHub,DataExport,2026-05-22T19:28
EV005171,EMP0207,AWS,DataExport,2026-03-06T06:39
EV005172,EMP0207,AWS,Login,2026-05-08T20:58
EV005173,EMP0207,Okta,Login,2026-03-03T06:39
EV005174,EMP0207,AD,Logout,2026-04-22T15:41
EV005175,EMP0207,AWS,Logout,2026-02-05T08:26
EV005176,EMP0208,AWS,TokenUse,2026-03-27T12:43
EV005177,EMP0208,Okta,RoleChange,2026-01-15T19:53
EV005178,EMP0208,GitHub,RoleChange,2026-02-13T11:44
EV005179,EMP0208,GitHub,TicketUpdate,2026-05-01T23:18
EV005180,EMP0208,AWS,RoleChange,2026-02-11T12:13
EV005181,EMP0208,GitHub,DataExport,2026-01-29T12:44
EV005182,EMP0208,GitHub,Login,2026-04-17T05:45
EV005183,EMP0208,GitHub,TokenUse,2026-04-08T08:34
EV005184,EMP0208,Okta,RepoAccess,2025-12-22T10:20
EV005185,EMP0208,GitHub,RoleChange,2026-01-24T01:52
EV005186,EMP0208,Salesforce,TokenUse,2026-02-27T11:59
EV005187,EMP0208,GitHub,TicketUpdate,2026-05-01T19:50
EV005188,EMP0208,GitHub,Login,2026-03-25T13:21
EV005189,EMP0208,AD,TokenUse,2026-04-23T21:48
EV005190,EMP0208,Okta,DataExport,2026-05-23T22:05
EV005191,EMP0208,AD,DataExport,2026-03-09T13:12
EV005192,EMP0208,AWS,TokenUse,2026-03-10T00:34
EV005193,EMP0208,Okta,TokenUse,2026-01-10T08:01
EV005194,EMP0208,AWS,Logout,2026-03-24T04:51
EV005195,EMP0208,Salesforce,Logout,2026-03-08T21:04
EV005196,EMP0209,Okta,RepoAccess,2026-04-21T08:26
EV005197,EMP0209,Salesforce,RoleChange,2026-04-12T08:14
EV005198,EMP0209,AWS,TicketUpdate,2026-03-16T23:44
EV005199,EMP0209,GitHub,RoleChange,2025-12-22T14:48
EV005200,EMP0209,GitHub,TicketUpdate,2026-05-17T20:03
EV005201,EMP0209,AWS,DataExport,2026-03-09T00:58
EV005202,EMP0209,AWS,TicketUpdate,2025-12-28T21:39
EV005203,EMP0209,GitHub,RepoAccess,2026-03-16T09:36
EV005204,EMP0209,Salesforce,TicketUpdate,2026-02-06T19:29
EV005205,EMP0209,Salesforce,Login,2026-02-10T06:02
EV005206,EMP0209,Salesforce,DataExport,2026-03-13T14:59
EV005207,EMP0209,AWS,S3Access,2026-01-12T00:46
EV005208,EMP0209,AWS,TicketUpdate,2026-03-22T14:18
EV005209,EMP0209,Salesforce,RoleChange,2026-01-27T18:08
EV005210,EMP0209,Okta,Logout,2026-01-24T14:12
EV005211,EMP0209,GitHub,TokenUse,2026-05-26T09:35
EV005212,EMP0209,AWS,Logout,2026-03-07T17:34
EV005213,EMP0209,AD,RepoAccess,2026-04-20T23:48
EV005214,EMP0210,AWS,TokenUse,2026-02-09T18:45
EV005215,EMP0210,Okta,TicketUpdate,2025-12-26T08:18
EV005216,EMP0210,AD,S3Access,2026-03-09T21:03
EV005217,EMP0210,AD,TicketUpdate,2026-05-30T13:52
EV005218,EMP0210,Okta,RoleChange,2026-05-14T12:45
EV005219,EMP0210,AWS,TicketUpdate,2026-02-22T08:07
EV005220,EMP0210,Okta,Login,2026-01-12T02:21
EV005221,EMP0210,Okta,Login,2026-01-25T15:52
EV005222,EMP0210,AD,Login,2026-03-30T23:14
EV005223,EMP0210,GitHub,TicketUpdate,2026-05-13T05:03
EV005224,EMP0210,AD,Login,2026-02-12T07:01
EV005225,EMP0210,GitHub,TicketUpdate,2026-02-11T06:27
EV005226,EMP0210,Salesforce,S3Access,2026-03-19T02:26
EV005227,EMP0210,AWS,Login,2026-03-25T05:44
EV005228,EMP0210,GitHub,Login,2026-02-04T06:23
EV005229,EMP0210,GitHub,TokenUse,2026-02-14T10:03
EV005230,EMP0210,AD,Logout,2026-03-13T05:06
EV005231,EMP0210,AWS,RoleChange,2026-04-23T00:28
EV005232,EMP0210,Salesforce,RoleChange,2026-05-27T17:11
EV005233,EMP0210,Okta,S3Access,2026-02-21T17:09
EV005234,EMP0210,AWS,RepoAccess,2026-01-19T11:01
EV005235,EMP0210,Okta,DataExport,2026-02-18T03:33
EV005236,EMP0210,AWS,TicketUpdate,2026-05-17T18:03
EV005237,EMP0210,Salesforce,DataExport,2026-03-20T08:55
EV005238,EMP0210,AD,Login,2026-04-14T06:49
EV005239,EMP0210,Okta,Login,2026-02-08T04:26
EV005240,EMP0210,Okta,TokenUse,2026-05-31T20:18
EV005241,EMP0211,Salesforce,RepoAccess,2026-02-05T17:50
EV005242,EMP0211,AD,RoleChange,2026-03-27T07:06
EV005243,EMP0211,Okta,S3Access,2026-03-31T09:12
EV005244,EMP0211,Salesforce,Login,2026-02-05T17:03
EV005245,EMP0211,AWS,TokenUse,2026-05-12T13:32
EV005246,EMP0211,Salesforce,S3Access,2025-12-30T15:32
EV005247,EMP0211,AD,Logout,2026-05-29T12:58
EV005248,EMP0211,GitHub,DataExport,2026-04-11T02:56
EV005249,EMP0211,GitHub,S3Access,2026-01-19T14:23
EV005250,EMP0211,GitHub,Login,2026-05-15T04:07
EV005251,EMP0211,Salesforce,RoleChange,2026-04-17T17:29
EV005252,EMP0211,AD,TicketUpdate,2026-03-03T07:39
EV005253,EMP0211,Salesforce,TicketUpdate,2026-03-22T07:55
EV005254,EMP0211,AWS,S3Access,2026-03-15T05:00
EV005255,EMP0211,GitHub,Login,2026-01-04T08:11
EV005256,EMP0211,GitHub,Logout,2026-01-12T15:17
EV005257,EMP0211,AD,TicketUpdate,2026-01-18T01:08
EV005258,EMP0211,Salesforce,TicketUpdate,2026-03-13T13:01
EV005259,EMP0211,GitHub,Login,2026-01-21T13:53
EV005260,EMP0211,Okta,TokenUse,2026-02-02T22:33
EV005261,EMP0211,AWS,S3Access,2026-04-02T16:17
EV005262,EMP0211,Salesforce,TicketUpdate,2026-01-06T16:48
EV005263,EMP0211,AD,RepoAccess,2026-05-07T12:10
EV005264,EMP0211,Okta,DataExport,2026-01-17T16:39
EV005265,EMP0211,AD,TokenUse,2026-01-12T14:49
EV005266,EMP0212,AD,TokenUse,2026-02-25T00:08
EV005267,EMP0212,Okta,Logout,2026-03-08T13:59
EV005268,EMP0212,AWS,TicketUpdate,2025-12-31T01:14
EV005269,EMP0212,Okta,TicketUpdate,2026-05-31T02:00
EV005270,EMP0212,GitHub,TokenUse,2026-05-14T15:16
EV005271,EMP0212,AWS,TicketUpdate,2026-01-05T03:59
EV005272,EMP0212,AWS,TokenUse,2026-05-03T00:15
EV005273,EMP0212,GitHub,Login,2026-05-06T01:58
EV005274,EMP0212,AWS,S3Access,2025-12-24T00:56
EV005275,EMP0212,AWS,Logout,2026-02-28T13:01
EV005276,EMP0212,Okta,RoleChange,2025-12-28T01:34
EV005277,EMP0212,Okta,TicketUpdate,2026-02-16T14:42
EV005278,EMP0212,Okta,Login,2026-01-30T17:48
EV005279,EMP0212,AWS,TokenUse,2026-03-13T22:49
EV005280,EMP0212,Salesforce,RoleChange,2025-12-25T00:28
EV005281,EMP0212,GitHub,TokenUse,2026-02-18T22:47
EV005282,EMP0212,GitHub,DataExport,2026-05-12T08:52
EV005283,EMP0212,GitHub,S3Access,2026-02-19T17:59
EV005284,EMP0212,Salesforce,TokenUse,2026-05-12T22:58
EV005285,EMP0212,Salesforce,RoleChange,2026-05-07T23:15
EV005286,EMP0212,AWS,DataExport,2026-05-21T18:41
EV005287,EMP0212,GitHub,Login,2026-05-04T22:29
EV005288,EMP0212,AD,TicketUpdate,2026-03-05T12:10
EV005289,EMP0212,Okta,TicketUpdate,2026-02-09T15:58
EV005290,EMP0212,AD,TicketUpdate,2026-04-02T02:49
EV005291,EMP0212,AD,Login,2025-12-23T18:58
EV005292,EMP0212,GitHub,Login,2025-12-29T20:42
EV005293,EMP0213,Salesforce,RoleChange,2026-03-21T13:44
EV005294,EMP0213,GitHub,TicketUpdate,2026-01-21T21:35
EV005295,EMP0213,AD,Login,2026-02-14T14:03
EV005296,EMP0213,Okta,Logout,2026-01-20T19:50
EV005297,EMP0213,GitHub,Login,2026-01-12T06:21
EV005298,EMP0213,AD,S3Access,2026-01-28T09:14
EV005299,EMP0213,GitHub,DataExport,2026-03-13T04:34
EV005300,EMP0213,AD,TokenUse,2025-12-29T23:09
EV005301,EMP0213,AWS,Logout,2025-12-30T18:11
EV005302,EMP0213,AWS,Logout,2026-03-07T12:41
EV005303,EMP0213,GitHub,TokenUse,2025-12-26T09:43
EV005304,EMP0213,Okta,RepoAccess,2026-05-11T23:57
EV005305,EMP0213,Okta,RepoAccess,2026-01-15T10:39
EV005306,EMP0213,Okta,TicketUpdate,2026-03-18T01:37
EV005307,EMP0213,GitHub,Login,2026-05-01T18:58
EV005308,EMP0213,Salesforce,S3Access,2026-02-11T22:35
EV005309,EMP0213,GitHub,S3Access,2026-04-02T19:54
EV005310,EMP0213,GitHub,TicketUpdate,2026-04-01T15:12
EV005311,EMP0213,AWS,Logout,2026-01-30T05:39
EV005312,EMP0213,AWS,Logout,2026-02-25T23:31
EV005313,EMP0213,Okta,RepoAccess,2026-02-18T17:50
EV005314,EMP0214,Okta,RepoAccess,2026-02-09T01:00
EV005315,EMP0214,AD,RepoAccess,2025-12-30T18:24
EV005316,EMP0214,Salesforce,DataExport,2026-02-24T10:28
EV005317,EMP0214,GitHub,DataExport,2026-03-12T07:21
EV005318,EMP0214,AD,RepoAccess,2025-12-26T09:11
EV005319,EMP0214,Okta,S3Access,2026-02-04T00:31
EV005320,EMP0214,AD,RoleChange,2026-05-04T22:18
EV005321,EMP0214,AWS,S3Access,2026-03-02T14:26
EV005322,EMP0214,GitHub,TicketUpdate,2026-01-08T19:28
EV005323,EMP0214,Salesforce,RoleChange,2026-01-24T23:52
EV005324,EMP0214,Okta,RoleChange,2026-03-20T20:39
EV005325,EMP0214,AWS,TicketUpdate,2026-02-09T19:06
EV005326,EMP0214,AD,S3Access,2026-04-09T02:53
EV005327,EMP0214,AD,TicketUpdate,2026-04-21T15:32
EV005328,EMP0214,AWS,Login,2026-01-04T14:13
EV005329,EMP0214,AWS,RoleChange,2026-03-21T15:52
EV005330,EMP0214,Salesforce,TokenUse,2026-02-05T11:38
EV005331,EMP0214,Salesforce,Login,2026-03-29T23:47
EV005332,EMP0214,Okta,TokenUse,2026-04-28T05:36
EV005333,EMP0214,AWS,Logout,2026-04-26T07:43
EV005334,EMP0214,AD,Logout,2026-01-20T07:45
EV005335,EMP0215,AWS,TokenUse,2026-05-12T15:52
EV005336,EMP0215,AD,Login,2026-04-18T22:05
EV005337,EMP0215,AD,Login,2026-02-11T09:15
EV005338,EMP0215,AWS,S3Access,2026-04-06T00:15
EV005339,EMP0215,Okta,RoleChange,2026-05-04T17:58
EV005340,EMP0215,Okta,DataExport,2026-04-11T04:58
EV005341,EMP0215,Salesforce,TicketUpdate,2026-01-15T19:47
EV005342,EMP0215,AD,S3Access,2026-01-07T13:27
EV005343,EMP0215,GitHub,Login,2026-02-04T07:51
EV005344,EMP0215,AD,RoleChange,2026-02-01T19:20
EV005345,EMP0215,GitHub,Login,2025-12-30T16:18
EV005346,EMP0215,GitHub,S3Access,2026-01-04T02:06
EV005347,EMP0215,Okta,Logout,2026-02-25T06:45
EV005348,EMP0215,GitHub,Login,2026-02-12T06:50
EV005349,EMP0215,AD,RepoAccess,2026-04-03T10:55
EV005350,EMP0215,Okta,Logout,2026-02-28T11:07
EV005351,EMP0215,Okta,TokenUse,2026-05-15T19:53
EV005352,EMP0215,AWS,Logout,2026-05-28T02:34
EV005353,EMP0215,GitHub,RoleChange,2026-03-17T19:43
EV005354,EMP0215,AD,RoleChange,2026-02-04T02:11
EV005355,EMP0215,GitHub,DataExport,2026-04-04T12:29
EV005356,EMP0216,Salesforce,RepoAccess,2026-01-09T10:53
EV005357,EMP0216,Okta,RepoAccess,2026-05-16T13:45
EV005358,EMP0216,GitHub,TokenUse,2026-03-14T00:42
EV005359,EMP0216,Salesforce,Logout,2026-01-20T09:09
EV005360,EMP0216,GitHub,Logout,2026-04-07T01:30
EV005361,EMP0216,Okta,RepoAccess,2026-05-04T23:56
EV005362,EMP0216,Salesforce,Login,2025-12-31T08:26
EV005363,EMP0216,GitHub,S3Access,2025-12-23T17:54
EV005364,EMP0216,Okta,Login,2026-04-28T02:30
EV005365,EMP0216,AD,Login,2026-01-19T13:25
EV005366,EMP0216,Okta,Login,2026-01-05T06:25
EV005367,EMP0216,Salesforce,S3Access,2025-12-26T17:27
EV005368,EMP0216,AWS,S3Access,2025-12-29T12:32
EV005369,EMP0216,Salesforce,TicketUpdate,2026-01-31T14:41
EV005370,EMP0216,AD,TokenUse,2025-12-23T18:29
EV005371,EMP0216,Salesforce,Login,2025-12-28T04:24
EV005372,EMP0216,GitHub,TokenUse,2026-03-02T21:42
EV005373,EMP0216,Okta,Logout,2026-01-13T08:59
EV005374,EMP0216,Salesforce,DataExport,2026-01-03T17:34
EV005375,EMP0217,Salesforce,RoleChange,2026-02-18T05:46
EV005376,EMP0217,Salesforce,TokenUse,2026-01-23T06:07
EV005377,EMP0217,AD,TokenUse,2025-12-22T11:25
EV005378,EMP0217,Okta,TicketUpdate,2026-04-24T00:33
EV005379,EMP0217,AD,S3Access,2026-03-01T11:01
EV005380,EMP0217,Okta,TokenUse,2026-05-07T11:52
EV005381,EMP0217,GitHub,RepoAccess,2026-04-17T18:28
EV005382,EMP0217,GitHub,S3Access,2026-04-09T06:03
EV005383,EMP0217,GitHub,DataExport,2026-02-10T03:03
EV005384,EMP0217,Okta,Login,2026-02-07T13:24
EV005385,EMP0217,AWS,RepoAccess,2026-02-10T13:04
EV005386,EMP0217,GitHub,RoleChange,2026-02-04T03:05
EV005387,EMP0217,Salesforce,Login,2026-02-26T21:02
EV005388,EMP0217,AWS,Logout,2026-02-09T15:33
EV005389,EMP0217,AD,RepoAccess,2026-05-03T12:23
EV005390,EMP0217,AWS,RepoAccess,2026-05-18T04:59
EV005391,EMP0217,Okta,RoleChange,2026-01-30T22:06
EV005392,EMP0217,Salesforce,DataExport,2026-01-05T20:55
EV005393,EMP0217,Salesforce,Login,2026-01-22T22:42
EV005394,EMP0217,AWS,TokenUse,2026-04-15T12:06
EV005395,EMP0217,AWS,TokenUse,2026-01-02T11:27
EV005396,EMP0217,Okta,TicketUpdate,2026-04-08T04:28
EV005397,EMP0218,Okta,RoleChange,2026-03-26T02:51
EV005398,EMP0218,AD,DataExport,2026-04-04T05:05
EV005399,EMP0218,GitHub,TicketUpdate,2026-02-26T20:23
EV005400,EMP0218,GitHub,TokenUse,2026-03-07T07:12
EV005401,EMP0218,AWS,Logout,2026-05-08T20:43
EV005402,EMP0218,Salesforce,Logout,2025-12-26T10:46
EV005403,EMP0218,AD,RepoAccess,2026-01-28T18:37
EV005404,EMP0218,GitHub,RepoAccess,2026-01-02T07:14
EV005405,EMP0218,Salesforce,TokenUse,2026-01-22T09:34
EV005406,EMP0218,Okta,S3Access,2026-01-18T17:51
EV005407,EMP0218,Okta,S3Access,2026-01-19T16:17
EV005408,EMP0218,Okta,TicketUpdate,2025-12-24T11:58
EV005409,EMP0218,AWS,RoleChange,2026-04-27T20:54
EV005410,EMP0218,AD,RoleChange,2026-04-12T19:17
EV005411,EMP0218,GitHub,Login,2026-03-09T16:48
EV005412,EMP0218,Okta,TicketUpdate,2026-05-26T04:38
EV005413,EMP0218,AD,S3Access,2025-12-27T04:53
EV005414,EMP0218,AD,Logout,2026-04-09T07:14
EV005415,EMP0218,Salesforce,Login,2026-03-31T19:47
EV005416,EMP0218,GitHub,TicketUpdate,2026-05-03T11:00
EV005417,EMP0218,AD,S3Access,2026-01-31T23:20
EV005418,EMP0218,Salesforce,TicketUpdate,2026-03-05T01:34
EV005419,EMP0219,Salesforce,RepoAccess,2026-04-03T19:04
EV005420,EMP0219,AD,DataExport,2026-04-12T18:21
EV005421,EMP0219,AD,TokenUse,2026-03-13T21:10
EV005422,EMP0219,Okta,TokenUse,2026-02-23T17:16
EV005423,EMP0219,AD,TicketUpdate,2026-05-12T15:13
EV005424,EMP0219,AWS,DataExport,2026-05-13T09:25
EV005425,EMP0219,GitHub,DataExport,2026-03-26T13:20
EV005426,EMP0219,AD,DataExport,2026-04-24T13:20
EV005427,EMP0219,AD,Logout,2026-02-13T07:21
EV005428,EMP0219,AWS,Logout,2026-01-02T17:44
EV005429,EMP0219,Salesforce,RepoAccess,2026-03-06T11:04
EV005430,EMP0219,AD,TokenUse,2025-12-27T06:35
EV005431,EMP0219,AD,Logout,2026-01-28T05:39
EV005432,EMP0219,Okta,Logout,2026-01-08T11:53
EV005433,EMP0219,GitHub,Login,2026-04-16T08:33
EV005434,EMP0219,Salesforce,RoleChange,2026-02-26T08:44
EV005435,EMP0219,Okta,TokenUse,2025-12-25T22:41
EV005436,EMP0219,AWS,DataExport,2026-04-16T13:10
EV005437,EMP0219,Salesforce,RoleChange,2026-02-20T05:20
EV005438,EMP0219,Salesforce,Login,2026-05-05T23:18
EV005439,EMP0219,Okta,RoleChange,2026-04-09T11:23
EV005440,EMP0219,Okta,TokenUse,2026-03-10T07:55
EV005441,EMP0219,Salesforce,DataExport,2026-01-08T04:19
EV005442,EMP0219,AWS,S3Access,2026-04-17T00:47
EV005443,EMP0220,AD,RepoAccess,2026-05-25T06:37
EV005444,EMP0220,Okta,S3Access,2026-04-28T21:28
EV005445,EMP0220,Okta,Logout,2026-01-20T07:55
EV005446,EMP0220,AWS,RoleChange,2026-05-01T11:34
EV005447,EMP0220,AWS,Logout,2026-01-30T13:54
EV005448,EMP0220,Salesforce,Logout,2026-04-13T03:12
EV005449,EMP0220,Okta,DataExport,2026-03-09T03:16
EV005450,EMP0220,Salesforce,DataExport,2026-03-28T01:36
EV005451,EMP0220,AD,RepoAccess,2026-01-12T20:19
EV005452,EMP0220,GitHub,RoleChange,2026-04-07T15:23
EV005453,EMP0220,AD,RoleChange,2026-03-09T03:09
EV005454,EMP0220,Okta,RepoAccess,2026-05-12T01:43
EV005455,EMP0220,Okta,RepoAccess,2026-04-07T17:30
EV005456,EMP0220,GitHub,TicketUpdate,2026-02-27T13:14
EV005457,EMP0220,GitHub,S3Access,2026-04-08T12:56
EV005458,EMP0220,Okta,Login,2026-03-25T15:56
EV005459,EMP0220,AD,TokenUse,2026-04-17T09:43
EV005460,EMP0220,Okta,DataExport,2026-05-11T00:35
EV005461,EMP0221,Salesforce,DataExport,2026-02-06T04:23
EV005462,EMP0221,GitHub,Logout,2026-05-24T12:59
EV005463,EMP0221,GitHub,TicketUpdate,2026-05-12T00:43
EV005464,EMP0221,Okta,S3Access,2026-01-24T07:44
EV005465,EMP0221,Okta,RepoAccess,2026-04-14T16:51
EV005466,EMP0221,AWS,Login,2026-04-25T10:31
EV005467,EMP0221,GitHub,Login,2026-03-12T23:50
EV005468,EMP0221,Okta,DataExport,2026-03-29T06:22
EV005469,EMP0221,GitHub,S3Access,2026-03-18T05:09
EV005470,EMP0221,AD,RoleChange,2026-02-14T06:40
EV005471,EMP0221,Salesforce,RoleChange,2026-01-25T13:16
EV005472,EMP0221,GitHub,RepoAccess,2026-04-02T22:41
EV005473,EMP0221,AD,RepoAccess,2026-03-01T00:24
EV005474,EMP0221,Okta,Login,2026-05-07T15:37
EV005475,EMP0221,Okta,RepoAccess,2026-03-15T09:00
EV005476,EMP0221,AWS,TokenUse,2025-12-23T21:15
EV005477,EMP0221,AD,Logout,2026-01-04T12:42
EV005478,EMP0221,GitHub,S3Access,2026-01-25T21:32
EV005479,EMP0221,GitHub,TokenUse,2026-02-25T17:33
EV005480,EMP0221,Okta,TicketUpdate,2025-12-30T13:40
EV005481,EMP0221,GitHub,RepoAccess,2026-03-04T18:55
EV005482,EMP0221,Okta,S3Access,2026-01-18T11:26
EV005483,EMP0221,AWS,RepoAccess,2026-05-11T07:01
EV005484,EMP0221,Salesforce,Logout,2026-04-15T06:49
EV005485,EMP0221,AD,TicketUpdate,2026-01-25T18:02
EV005486,EMP0221,AD,RepoAccess,2026-02-11T08:16
EV005487,EMP0221,AWS,RoleChange,2026-02-20T15:03
EV005488,EMP0222,AWS,TicketUpdate,2026-03-10T08:05
EV005489,EMP0222,Okta,Login,2026-03-22T09:51
EV005490,EMP0222,Okta,Logout,2026-04-14T13:33
EV005491,EMP0222,AD,RepoAccess,2026-04-03T15:38
EV005492,EMP0222,AWS,TokenUse,2025-12-25T00:57
EV005493,EMP0222,GitHub,RoleChange,2026-04-03T16:13
EV005494,EMP0222,AWS,TicketUpdate,2026-05-04T12:41
EV005495,EMP0222,GitHub,TicketUpdate,2026-01-09T05:02
EV005496,EMP0222,GitHub,TokenUse,2026-01-04T23:58
EV005497,EMP0222,Okta,RepoAccess,2026-05-01T17:14
EV005498,EMP0222,AWS,RoleChange,2026-03-11T00:05
EV005499,EMP0222,Salesforce,TokenUse,2026-05-07T12:30
EV005500,EMP0222,AD,TokenUse,2025-12-27T03:55
EV005501,EMP0222,Okta,Logout,2026-01-14T18:27
EV005502,EMP0222,AWS,TokenUse,2026-04-30T12:24
EV005503,EMP0222,AWS,RoleChange,2026-03-21T16:32
EV005504,EMP0222,AWS,TicketUpdate,2025-12-26T15:55
EV005505,EMP0222,AWS,TicketUpdate,2026-05-04T14:19
EV005506,EMP0222,Salesforce,RepoAccess,2026-02-18T22:11
EV005507,EMP0222,AD,S3Access,2025-12-31T08:42
EV005508,EMP0222,Salesforce,TicketUpdate,2026-02-10T00:03
EV005509,EMP0222,AD,TokenUse,2025-12-26T13:02
EV005510,EMP0222,GitHub,RepoAccess,2026-04-23T18:02
EV005511,EMP0222,Okta,TokenUse,2026-05-08T11:51
EV005512,EMP0222,AWS,DataExport,2026-01-21T18:48
EV005513,EMP0222,AWS,RoleChange,2026-02-03T15:01
EV005514,EMP0223,AWS,RoleChange,2025-12-29T10:08
EV005515,EMP0223,AD,RoleChange,2026-05-24T06:08
EV005516,EMP0223,AD,Login,2026-01-09T10:20
EV005517,EMP0223,AWS,DataExport,2026-02-23T20:21
EV005518,EMP0223,GitHub,DataExport,2026-01-26T07:49
EV005519,EMP0223,AWS,S3Access,2026-02-28T22:28
EV005520,EMP0223,AD,TokenUse,2026-05-02T22:47
EV005521,EMP0223,Okta,DataExport,2025-12-26T10:27
EV005522,EMP0223,AD,Login,2026-04-27T09:36
EV005523,EMP0223,AD,Logout,2026-03-02T20:19
EV005524,EMP0223,GitHub,TicketUpdate,2026-02-22T14:19
EV005525,EMP0223,AWS,DataExport,2026-02-22T02:52
EV005526,EMP0223,AD,DataExport,2026-05-19T15:45
EV005527,EMP0223,GitHub,RoleChange,2026-03-28T04:15
EV005528,EMP0223,Okta,RoleChange,2026-03-10T11:28
EV005529,EMP0223,AD,RoleChange,2026-03-27T05:12
EV005530,EMP0223,AD,TokenUse,2026-03-03T11:52
EV005531,EMP0223,AWS,Logout,2026-01-10T00:51
EV005532,EMP0223,AD,TicketUpdate,2026-04-03T00:19
EV005533,EMP0223,GitHub,DataExport,2026-03-19T17:40
EV005534,EMP0223,AD,S3Access,2026-01-19T13:12
EV005535,EMP0223,Okta,TicketUpdate,2026-03-10T23:39
EV005536,EMP0223,AD,RepoAccess,2026-03-18T10:19
EV005537,EMP0223,AWS,RoleChange,2026-03-04T02:47
EV005538,EMP0223,GitHub,RepoAccess,2026-01-10T19:28
EV005539,EMP0224,GitHub,S3Access,2026-04-01T04:02
EV005540,EMP0224,Okta,DataExport,2026-01-24T00:28
EV005541,EMP0224,Salesforce,Login,2026-01-01T21:18
EV005542,EMP0224,AD,Login,2026-03-01T16:36
EV005543,EMP0224,Salesforce,S3Access,2026-03-31T06:16
EV005544,EMP0224,Okta,RepoAccess,2026-02-03T01:19
EV005545,EMP0224,GitHub,Login,2026-02-01T07:25
EV005546,EMP0224,Okta,S3Access,2026-04-26T08:30
EV005547,EMP0224,AD,TicketUpdate,2026-03-07T01:33
EV005548,EMP0224,AD,TicketUpdate,2026-04-30T20:14
EV005549,EMP0224,AWS,RoleChange,2026-05-15T19:32
EV005550,EMP0224,Okta,S3Access,2026-01-22T04:18
EV005551,EMP0224,Okta,S3Access,2026-02-01T00:54
EV005552,EMP0224,AD,RepoAccess,2026-05-08T03:50
EV005553,EMP0224,Salesforce,TokenUse,2026-02-28T22:06
EV005554,EMP0224,GitHub,DataExport,2026-04-04T07:38
EV005555,EMP0224,Okta,DataExport,2026-02-20T07:01
EV005556,EMP0224,AWS,RoleChange,2026-05-27T16:19
EV005557,EMP0224,Salesforce,RoleChange,2026-01-31T11:10
EV005558,EMP0224,GitHub,RoleChange,2026-02-02T09:58
EV005559,EMP0224,AD,DataExport,2026-05-18T09:54
EV005560,EMP0224,AWS,DataExport,2026-02-28T08:37
EV005561,EMP0224,GitHub,RepoAccess,2026-01-18T10:39
EV005562,EMP0224,AWS,Logout,2026-01-25T19:56
EV005563,EMP0224,Okta,RepoAccess,2026-04-22T13:56
EV005564,EMP0224,GitHub,Logout,2026-04-21T12:51
EV005565,EMP0224,Okta,DataExport,2025-12-25T22:17
EV005566,EMP0224,GitHub,TicketUpdate,2025-12-27T03:04
EV005567,EMP0225,Okta,Logout,2026-05-21T07:04
EV005568,EMP0225,Salesforce,DataExport,2026-04-22T11:40
EV005569,EMP0225,GitHub,RepoAccess,2026-01-26T10:14
EV005570,EMP0225,GitHub,Login,2026-01-31T02:51
EV005571,EMP0225,AWS,TokenUse,2026-03-10T08:29
EV005572,EMP0225,GitHub,DataExport,2026-03-31T06:58
EV005573,EMP0225,Salesforce,Login,2026-05-23T05:38
EV005574,EMP0225,AWS,DataExport,2026-02-18T00:31
EV005575,EMP0225,Okta,Login,2026-02-28T22:41
EV005576,EMP0225,AD,DataExport,2026-04-12T11:37
EV005577,EMP0225,AWS,TicketUpdate,2026-04-17T03:45
